node_u,node_v,group_u,group_v,hierarchy_u,hierarchy_v,edge_type,overlap,is_local_bridge
17167,44360,B,B,B_CORE,B_CORE,internal,0.06382978723404255,False
17167,14014,B,B,B_CORE,B_CORE,internal,0.015267175572519083,False
17167,30677,B,B,B_CORE,B_CORE,internal,0.013157894736842105,False
17167,8283,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
17167,34393,B,B,B_CORE,B_CORE,internal,0.06060606060606061,False
17167,20047,B,B,B_CORE,B_CORE,internal,0.03571428571428571,False
17167,1960,B,B,B_CORE,B_CORE,internal,0.0,True
17167,34883,B,B,B_CORE,B_CORE,internal,0.0,True
17167,31051,B,B,B_CORE,B_CORE,internal,0.0,True
17167,44545,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
25006,11537,B,B,B_PERIPHERY,B_CORE,internal,0.037037037037037035,False
25006,25731,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
25006,35171,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
539,15962,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
539,12673,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
11699,30677,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
11699,32755,B,B,B_PERIPHERY,B_CORE,internal,0.016129032258064516,False
11699,12310,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
10799,22963,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
10799,45960,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
10799,44027,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
47003,33025,B,A,B_PERIPHERY,A_PERIPHERY,bridge,0.0,True
47003,16745,B,B,B_PERIPHERY,B_CORE,internal,0.006097560975609756,False
47003,18407,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
47003,41894,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
47003,29342,B,B,B_PERIPHERY,B_CORE,internal,0.027777777777777776,False
47003,4772,B,B,B_PERIPHERY,B_CORE,internal,0.014084507042253521,False
33025,9156,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
33025,12689,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
32479,23598,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
32479,10299,B,B,B_CORE,B_PERIPHERY,internal,0.021739130434782608,False
32479,2231,B,B,B_CORE,B_CORE,internal,0.10909090909090909,False
32479,2159,B,B,B_CORE,B_CORE,internal,0.08695652173913043,False
32479,46390,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
32479,26706,B,B,B_CORE,B_CORE,internal,0.010869565217391304,False
32479,21764,B,B,B_CORE,B_CORE,internal,0.061855670103092786,False
32479,13898,B,B,B_CORE,B_PERIPHERY,internal,0.057692307692307696,False
32479,34854,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
32479,5994,B,B,B_CORE,B_CORE,internal,0.045454545454545456,False
32479,44360,B,B,B_CORE,B_CORE,internal,0.11428571428571428,False
32479,45880,B,B,B_CORE,B_PERIPHERY,internal,0.03571428571428571,False
32479,18426,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
32479,3358,B,B,B_CORE,B_CORE,internal,0.03508771929824561,False
32479,39619,B,B,B_CORE,B_PERIPHERY,internal,0.05357142857142857,False
32479,30677,B,B,B_CORE,B_CORE,internal,0.019417475728155338,False
32479,23388,B,B,B_CORE,B_CORE,internal,0.025423728813559324,False
32479,17021,B,B,B_CORE,B_CORE,internal,0.02727272727272727,False
32479,16238,B,B,B_CORE,B_PERIPHERY,internal,0.01818181818181818,False
32479,21155,B,B,B_CORE,B_PERIPHERY,internal,0.020833333333333332,False
32479,40270,B,B,B_CORE,B_CORE,internal,0.05454545454545454,False
32479,35740,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
32479,12673,B,B,B_CORE,B_CORE,internal,0.02027027027027027,False
32479,36203,B,B,B_CORE,B_PERIPHERY,internal,0.09803921568627451,False
32479,19280,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
32479,30309,B,B,B_CORE,B_PERIPHERY,internal,0.04,False
32479,47023,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
32479,12462,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
32479,6589,B,B,B_CORE,B_CORE,internal,0.0,True
32479,9230,B,B,B_CORE,B_PERIPHERY,internal,0.017857142857142856,False
26736,25819,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
26736,23388,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
20893,8605,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
20893,26706,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
20893,12673,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
20893,11414,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
34524,17357,B,A,B_PERIPHERY,A_PERIPHERY,bridge,0.0,True
34524,42357,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
34524,14014,B,B,B_PERIPHERY,B_CORE,internal,0.008,False
34524,47112,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
34524,42533,B,A,B_PERIPHERY,A_CORE,bridge,0.0,True
34524,21760,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
34524,34475,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
34524,23008,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
34524,47562,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
26695,17191,B,B,B_PERIPHERY,B_CORE,internal,0.029411764705882353,False
26695,39762,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.11764705882352941,False
26695,34086,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
26695,14014,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
26695,45578,B,A,B_PERIPHERY,A_CORE,bridge,0.0,True
26695,34729,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
26695,12673,B,B,B_PERIPHERY,B_CORE,internal,0.01694915254237288,False
24928,8092,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
48059,10547,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
48059,20863,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
8478,23833,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
8478,1574,B,B,B_PERIPHERY,B_CORE,internal,0.03571428571428571,False
8478,39998,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
8478,1112,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.08333333333333333,False
1137,41996,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
8850,28110,A,A,A_PERIPHERY,A_CORE,internal,0.0,True
21579,14896,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
21579,37327,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
21579,15783,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.07142857142857142,False
21579,20287,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
21517,18407,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
31243,14014,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
31243,34883,B,B,B_PERIPHERY,B_CORE,internal,0.008403361344537815,False
31243,21760,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
31243,7020,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
32539,16745,B,B,B_PERIPHERY,B_CORE,internal,0.006211180124223602,False
32539,34044,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
32539,5195,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0625,False
32539,13468,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
48086,34044,B,B,B_PERIPHERY,B_CORE,internal,0.02857142857142857,False
44018,33139,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
44018,2353,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.16666666666666666,False
13300,15020,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.045454545454545456,False
13300,44047,A,A,A_PERIPHERY,A_CORE,internal,0.012048192771084338,False
21662,20352,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
48842,21760,B,B,B_PERIPHERY,B_CORE,internal,0.005813953488372093,False
8611,5135,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
8611,22186,B,A,B_PERIPHERY,A_PERIPHERY,bridge,0.0,True
33608,20696,A,A,A_PERIPHERY,A_CORE,internal,0.027777777777777776,False
33608,36980,A,A,A_PERIPHERY,A_CORE,internal,0.046511627906976744,False
23699,33565,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
33565,39225,B,B,B_CORE,B_CORE,internal,0.03508771929824561,False
33565,14014,B,B,B_CORE,B_CORE,internal,0.007692307692307693,False
33565,5263,B,B,B_CORE,B_CORE,internal,0.10416666666666667,False
33565,25439,B,B,B_CORE,B_CORE,internal,0.0,True
33565,34883,B,B,B_CORE,B_CORE,internal,0.007874015748031496,False
33565,11414,B,B,B_CORE,B_CORE,internal,0.016877637130801686,False
30718,14014,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
30718,2303,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
30718,32755,B,B,B_PERIPHERY,B_CORE,internal,0.016129032258064516,False
30718,15751,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
5389,15466,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
5389,1795,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
5389,24877,B,B,B_CORE,B_CORE,internal,0.045454545454545456,False
5389,29822,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
5389,40980,B,B,B_CORE,B_CORE,internal,0.03571428571428571,False
5389,45762,B,B,B_CORE,B_CORE,internal,0.08571428571428572,False
5389,27353,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
5389,21760,B,B,B_CORE,B_CORE,internal,0.01092896174863388,False
5389,34480,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
42621,16636,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.25,False
42621,35019,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.043478260869565216,False
16636,25397,A,A,A_PERIPHERY,A_CORE,internal,0.00625,False
16636,35019,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.08695652173913043,False
13164,18500,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
13164,15435,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
13164,1716,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
29986,7185,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
29986,10299,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
29986,17021,B,B,B_CORE,B_CORE,internal,0.030927835051546393,False
29986,2488,B,B,B_CORE,B_CORE,internal,0.0,True
29986,16265,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
29986,11851,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
29986,40270,B,B,B_CORE,B_CORE,internal,0.05921052631578947,False
29986,29137,B,B,B_CORE,B_PERIPHERY,internal,0.023255813953488372,False
29986,35210,B,B,B_CORE,B_PERIPHERY,internal,0.05555555555555555,False
29986,36062,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
29986,23888,B,B,B_CORE,B_PERIPHERY,internal,0.04878048780487805,False
29986,9032,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
29986,30677,B,B,B_CORE,B_CORE,internal,0.0,True
29986,24232,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
29986,27382,B,B,B_CORE,B_PERIPHERY,internal,0.05405405405405406,False
29986,4633,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
29986,23388,B,B,B_CORE,B_CORE,internal,0.009345794392523364,False
29986,32755,B,B,B_CORE,B_CORE,internal,0.02247191011235955,False
29986,7374,B,B,B_CORE,B_CORE,internal,0.07692307692307693,False
29986,12710,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
29986,28460,B,B,B_CORE,B_PERIPHERY,internal,0.030303030303030304,False
29986,8910,B,B,B_CORE,B_CORE,internal,0.018867924528301886,False
29986,44330,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
29986,12310,B,B,B_CORE,B_CORE,internal,0.010752688172043012,False
17969,11931,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.1111111111111111,False
17969,34411,A,A,A_PERIPHERY,A_CORE,internal,0.044444444444444446,False
17969,37005,A,A,A_PERIPHERY,A_CORE,internal,0.0410958904109589,False
17969,8052,A,A,A_PERIPHERY,A_CORE,internal,0.011904761904761904,False
17969,24304,A,A,A_PERIPHERY,A_CORE,internal,0.012195121951219513,False
17969,4817,A,A,A_PERIPHERY,A_CORE,internal,0.0125,False
32294,33262,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
9832,5994,B,B,B_CORE,B_CORE,internal,0.05128205128205128,False
9832,20029,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
9832,21520,B,B,B_CORE,B_CORE,internal,0.0,True
9832,28195,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
9832,39696,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
9832,37072,B,A,B_CORE,A_CORE,bridge,0.0136986301369863,False
9832,800,B,B,B_CORE,B_CORE,internal,0.0,True
9832,11908,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
9832,34919,B,A,B_CORE,A_CORE,bridge,0.005763688760806916,False
9832,9430,B,B,B_CORE,B_PERIPHERY,internal,0.07142857142857142,False
9832,5802,B,A,B_CORE,A_CORE,bridge,0.0,True
9832,42346,B,A,B_CORE,A_PERIPHERY,bridge,0.015873015873015872,False
9832,39643,B,B,B_CORE,B_PERIPHERY,internal,0.02564102564102564,False
9832,23722,B,B,B_CORE,B_PERIPHERY,internal,0.02040816326530612,False
9832,44479,B,A,B_CORE,A_PERIPHERY,bridge,0.0,True
9832,23109,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
9832,10497,B,A,B_CORE,A_CORE,bridge,0.0,True
9832,41914,B,B,B_CORE,B_CORE,internal,0.0,True
32113,26438,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.2,False
32113,46590,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.037037037037037035,False
32113,17197,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
30940,17021,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
30940,26066,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
30940,1120,B,A,B_PERIPHERY,A_CORE,bridge,0.0,True
30369,12796,A,B,A_PERIPHERY,B_PERIPHERY,bridge,0.08333333333333333,False
30369,28216,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.2,False
5993,20843,B,A,B_PERIPHERY,A_PERIPHERY,bridge,0.0,True
5993,42950,B,A,B_PERIPHERY,A_CORE,bridge,0.020618556701030927,False
5993,13450,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.08,False
5993,47210,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.07692307692307693,False
5993,41622,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
14893,834,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
14893,43090,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
834,42776,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
39176,22612,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.02702702702702703,False
39176,19790,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
39176,10459,A,A,A_PERIPHERY,A_CORE,internal,0.0,True
39176,35756,A,A,A_PERIPHERY,A_CORE,internal,0.08771929824561403,False
39176,48054,A,A,A_PERIPHERY,A_CORE,internal,0.025974025974025976,False
39176,8853,A,A,A_PERIPHERY,A_CORE,internal,0.008797653958944282,False
27584,8716,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
27584,40447,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
31417,3494,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.18518518518518517,False
31417,32102,A,A,A_PERIPHERY,A_CORE,internal,0.10256410256410256,False
31417,44697,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.15789473684210525,False
31417,8074,A,A,A_PERIPHERY,A_CORE,internal,0.0,True
31417,28786,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
31417,39667,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
43954,8052,A,A,A_PERIPHERY,A_CORE,internal,0.018404907975460124,False
43954,1305,A,B,A_PERIPHERY,B_CORE,bridge,0.034482758620689655,False
12689,11642,A,A,A_PERIPHERY,A_CORE,internal,0.0,True
12689,45491,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
39533,17094,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
17094,22443,A,A,A_PERIPHERY,A_CORE,internal,0.08571428571428572,False
17094,32181,A,A,A_PERIPHERY,A_CORE,internal,0.0,True
17094,44766,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.043478260869565216,False
17094,33361,A,A,A_PERIPHERY,A_CORE,internal,0.060240963855421686,False
3856,16683,B,A,B_CORE,A_PERIPHERY,bridge,0.0,True
3856,28939,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
3856,26720,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
3856,6977,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
3856,24981,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
3856,28005,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
3856,26877,B,B,B_CORE,B_CORE,internal,0.014705882352941176,False
3856,20407,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
3856,31116,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
3856,19241,B,B,B_CORE,B_PERIPHERY,internal,0.03125,False
3856,19954,B,B,B_CORE,B_PERIPHERY,internal,0.0625,False
3856,7152,B,A,B_CORE,A_PERIPHERY,bridge,0.0,True
3856,20302,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
3856,10436,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
3856,34251,B,B,B_CORE,B_PERIPHERY,internal,0.0,True
3856,10049,B,A,B_CORE,A_CORE,bridge,0.0,True
3856,44749,B,A,B_CORE,A_PERIPHERY,bridge,0.03225806451612903,False
44932,40349,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.125,False
44932,31366,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.5,False
40349,47199,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
40349,31366,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.1111111111111111,False
40349,13839,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
40349,10781,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
40349,45107,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
16683,15947,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
16683,7798,A,A,A_PERIPHERY,A_CORE,internal,0.0,True
16683,8074,A,A,A_PERIPHERY,A_CORE,internal,0.0,True
16683,23284,A,A,A_PERIPHERY,A_CORE,internal,0.0,True
16683,44810,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
12641,1455,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
12641,30692,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
12641,32423,B,A,B_PERIPHERY,A_PERIPHERY,bridge,0.05263157894736842,False
12641,4007,B,A,B_PERIPHERY,A_CORE,bridge,0.041666666666666664,False
12641,44957,B,A,B_PERIPHERY,A_CORE,bridge,0.018867924528301886,False
12641,39863,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
12641,21520,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
12641,1716,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
12641,23124,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
11931,19846,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.03571428571428571,False
11931,18987,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.09090909090909091,False
11931,25219,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
42595,21686,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
42595,34122,A,B,A_PERIPHERY,B_PERIPHERY,bridge,0.18181818181818182,False
42595,6813,A,B,A_PERIPHERY,B_PERIPHERY,bridge,0.2,False
42595,25653,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.1111111111111111,False
8645,7505,A,A,A_CORE,A_PERIPHERY,internal,0.09375,False
8645,28381,A,A,A_CORE,A_CORE,internal,0.26666666666666666,False
8645,21462,A,A,A_CORE,A_PERIPHERY,internal,0.2,False
8645,26986,A,A,A_CORE,A_PERIPHERY,internal,0.17073170731707318,False
8645,43465,A,A,A_CORE,A_PERIPHERY,internal,0.075,False
8645,38400,A,A,A_CORE,A_PERIPHERY,internal,0.0625,False
8645,9789,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
8645,24437,A,A,A_CORE,A_PERIPHERY,internal,0.05555555555555555,False
8645,35616,A,A,A_CORE,A_PERIPHERY,internal,0.13513513513513514,False
8645,36394,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
8645,33638,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
8645,9979,A,A,A_CORE,A_PERIPHERY,internal,0.0967741935483871,False
8645,15376,A,A,A_CORE,A_PERIPHERY,internal,0.20512820512820512,False
8645,28569,A,A,A_CORE,A_PERIPHERY,internal,0.05714285714285714,False
8645,27237,A,A,A_CORE,A_CORE,internal,0.03056768558951965,False
8645,43653,A,A,A_CORE,A_PERIPHERY,internal,0.16,False
8645,33873,A,A,A_CORE,A_PERIPHERY,internal,0.125,False
2428,42904,B,B,B_PERIPHERY,B_CORE,internal,0.01,False
2428,24776,B,B,B_PERIPHERY,B_CORE,internal,0.019230769230769232,False
47830,44957,A,A,A_CORE,A_CORE,internal,0.05084745762711865,False
47830,19295,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
47830,10417,A,B,A_CORE,B_CORE,bridge,0.0,True
47830,10034,A,A,A_CORE,A_CORE,internal,0.096,False
47830,6377,A,A,A_CORE,A_CORE,internal,0.07692307692307693,False
47830,22463,A,A,A_CORE,A_CORE,internal,0.04054054054054054,False
47830,32102,A,A,A_CORE,A_CORE,internal,0.029850746268656716,False
47830,6960,A,A,A_CORE,A_PERIPHERY,internal,0.1111111111111111,False
47830,43155,A,A,A_CORE,A_PERIPHERY,internal,0.0425531914893617,False
47830,20443,A,A,A_CORE,A_CORE,internal,0.0821917808219178,False
47830,14386,A,A,A_CORE,A_PERIPHERY,internal,0.05405405405405406,False
47830,2450,A,A,A_CORE,A_CORE,internal,0.0625,False
47830,32531,A,A,A_CORE,A_PERIPHERY,internal,0.04081632653061224,False
47830,2117,A,B,A_CORE,B_PERIPHERY,bridge,0.0425531914893617,False
47830,10288,A,A,A_CORE,A_PERIPHERY,internal,0.03636363636363636,False
47830,48054,A,A,A_CORE,A_CORE,internal,0.0392156862745098,False
47830,8853,A,A,A_CORE,A_CORE,internal,0.019230769230769232,False
47830,28118,A,A,A_CORE,A_PERIPHERY,internal,0.05357142857142857,False
10795,45741,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
45741,10911,A,B,A_PERIPHERY,B_PERIPHERY,bridge,0.0,True
45741,39040,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
45741,27912,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
45741,16220,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
45741,32256,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
45741,13038,A,B,A_PERIPHERY,B_PERIPHERY,bridge,0.0,True
45741,41626,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.05,False
3579,5073,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
3579,40447,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
19624,26706,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
19624,7051,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
19624,25104,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
19624,11414,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
36065,4368,B,B,B_PERIPHERY,B_PERIPHERY,internal,0.0,True
36065,41260,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
36065,7652,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
36065,6589,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
36065,2488,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
4368,15063,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
1821,39583,B,A,B_PERIPHERY,A_CORE,bridge,0.014925373134328358,False
1821,18407,B,B,B_PERIPHERY,B_CORE,internal,0.0,True
1821,4278,B,A,B_PERIPHERY,A_CORE,bridge,0.0,True
21890,1326,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
1326,38452,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
1326,22778,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
1326,26857,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.13333333333333333,False
1326,46050,A,A,A_PERIPHERY,A_CORE,internal,0.023809523809523808,False
1326,36692,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
1326,19049,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.1,False
1326,43943,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
1326,23912,A,A,A_PERIPHERY,A_PERIPHERY,internal,0.0,True
9419,8052,A,A,A_CORE,A_CORE,internal,0.12376237623762376,False
9419,26208,A,A,A_CORE,A_CORE,internal,0.04950495049504951,False
9419,10295,A,A,A_CORE,A_CORE,internal,0.06382978723404255,False
9419,43791,A,A,A_CORE,A_PERIPHERY,internal,0.03896103896103896,False
9419,38014,A,A,A_CORE,A_CORE,internal,0.1366906474820144,False
9419,17910,A,A,A_CORE,A_PERIPHERY,internal,0.09302325581395349,False
9419,16799,A,A,A_CORE,A_PERIPHERY,internal,0.022988505747126436,False
9419,36679,A,A,A_CORE,A_CORE,internal,0.027972027972027972,False
9419,8853,A,A,A_CORE,A_CORE,internal,0.010050251256281407,False
9419,36720,A,A,A_CORE,A_CORE,internal,0.02830188679245283,False
9419,45229,A,A,A_CORE,A_CORE,internal,0.02666666666666667,False
9419,37740,A,A,A_CORE,A_CORE,internal,0.09433962264150944,False
9419,40894,A,A,A_CORE,A_PERIPHERY,internal,0.056338028169014086,False
9419,32190,A,A,A_CORE,A_CORE,internal,0.02577319587628866,False
9419,18128,A,A,A_CORE,A_CORE,internal,0.07168458781362007,False
9419,7798,A,A,A_CORE,A_CORE,internal,0.03111111111111111,False
9419,8051,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
9419,396,A,A,A_CORE,A_CORE,internal,0.13714285714285715,False
9419,42950,A,A,A_CORE,A_CORE,internal,0.0896551724137931,False
9419,38645,A,A,A_CORE,A_CORE,internal,0.0,True
9419,33361,A,A,A_CORE,A_CORE,internal,0.12403100775193798,False
9419,20696,A,A,A_CORE,A_CORE,internal,0.1092436974789916,False
9419,38279,A,A,A_CORE,A_CORE,internal,0.08943089430894309,False
9419,10034,A,A,A_CORE,A_CORE,internal,0.12,False
9419,1567,A,A,A_CORE,A_PERIPHERY,internal,0.011627906976744186,False
9419,464,A,A,A_CORE,A_PERIPHERY,internal,0.10810810810810811,False
9419,11205,A,A,A_CORE,A_CORE,internal,0.08163265306122448,False
9419,20402,A,A,A_CORE,A_CORE,internal,0.043478260869565216,False
9419,10307,A,A,A_CORE,A_CORE,internal,0.042105263157894736,False
